ID,WEEK,OBSDATE,OVERCROWDING,crowd3groups,crowd2groups,start.time,DAYFREE,stop.time,EVENT,VIOEVENT,REGION,RETURNS,OFFSCAT2_1,OFFSCAT2_2,OFFSCAT2_4,OFFSCAT2_5,PALWEEK,SEX_FLAG,STRIKE,AVCLOCK,CVCLOCK,PRIORSER,PRIORVIO,AGERLSE_G_1,AGERLSE_G_3,REGION_1,REGION_2,REGION_4,BLACK,LEVELTYPE_1,LEVELTYPE_2,LEVELTYPE_3,LEVELTYPE_4,LEVELTYPE_5,AGEFIRST,MALE,MH_FLAG,CONC_DIS_STD,RES_STAB_STD,PUB_ASSI_STD,PUNITIVE_STD,ADJRATE1_STD,SAMHSA_C_STD,MALEPA,BLACKPA
6228,104,2004-12-26,192.2,medium,high,0,1885,1885,0,0,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30,1,0,1.3653278351,1.9975334406,0.4273509681,-0.8042349219,1.2893944979,1.1628818512,1,0
6229,104,2004-12-26,186.6,low,low,0,1323,1323,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,1,0,-0.5829407573,0.9908124804,-1.6675412655,-0.8042349219,1.2893944979,1.070835948,1,0
6230,104,2004-12-26,187.7,low,low,0,319,319,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1,0,-0.6465525627,-0.3110270798,-0.7391628027,-0.8042349219,1.2893944979,1.1168589592,0,1
6231,104,2004-12-26,184.8,low,low,0,690,690,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,19,1,1,-1.4219453335,-1.00443542,2.3742144108,-0.7997999191,-0.5156743526,-0.4632622898,1,0
6232,104,2004-12-26,193.2,medium,high,0,214,214,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,19,0,1,0.468087703,-0.7673288584,-0.8747408986,1.2404088974,-0.3917624652,-1.2456524372,0,0
6233,104,2004-12-26,204.6,medium,high,0,18,18,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,26,0,0,-0.936642766,-1.3385157585,-0.0173872821,0.8747732043,-0.4233145416,1.2856097221,0,0
6234,104,2004-12-26,198.3,medium,high,0,675,675,0,0,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,30,1,0,-0.2488003522,0.9625859261,-0.5548717976,0.5710824728,-0.4055785835,-0.8928098083,1,0
6235,104,2004-12-26,198.3,medium,high,0,678,678,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,22,1,0,-0.0972766057,-0.0741548389,0.0528759807,0.5710824728,-0.4055785835,-1.0001966953,0,0
6236,104,2004-12-26,205,high,high,0,296,296,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,18,1,1,0.6996815205,-2.2148342133,-0.1137138605,-0.8042349219,1.2893944979,1.1628818512,0,1
6237,104,2004-12-26,183.6,low,low,0,515,515,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,57,0,0,-0.4313696921,-0.3945231736,0.1263098866,-0.3684669435,-0.7872508764,-0.0797377303,1,1
6238,104,2004-12-26,188.6,low,low,0,697,697,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,57,1,0,0.06814529,0.5287620425,0.7121965885,1.3822122812,-0.0002015339,-1.0769015551,0,0
6239,98,2004-11-07,206.7,high,high,0,199,199,1,4,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,23,1,0,0.1370479017,0.3724476695,0.3763455451,0.8957823515,-0.4563067555,-0.3405344486,1,0
6239,104,2004-12-26,206.7,high,high,199,248,447,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,23,1,0,0.1370479017,0.3724476695,0.3763455451,0.8957823515,-0.4563067555,-0.3405344486,1,0
6240,104,2004-12-26,185.1,low,low,0,1388,1388,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,50,1,0,4.0346121788,2.3647003174,-0.4374862611,-0.8042349219,1.2893944979,1.1935638189,0,0
6241,104,2004-12-26,180.6,low,low,0,1104,1104,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,25,1,0,-0.3017356396,0.9215468168,1.6504766941,-0.7997999191,-0.5156743526,-0.1717836261,0,1
6242,87,2004-08-22,189,low,low,0,544,544,1,4,1,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,37,1,1,-0.6808398962,-0.9117853045,-1.0326886177,1.0353505611,-3.0556204319,-1.2149704695,0,1
6242,104,2004-12-26,189,low,low,544,670,1214,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,37,1,1,-0.6808398962,-0.9117853045,-1.0326886177,1.0353505611,-3.0556204319,-1.2149704695,1,0
6243,104,2004-12-26,201.1,medium,high,0,974,974,0,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,42,1,0,-1.1023086309,-0.115408428,0.9017751217,0.8747732043,-0.4233145416,1.1321998835,0,0
6244,104,2004-12-26,187.4,low,low,0,1220,1220,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-1.063408494,-1.0594412088,-0.5364745855,-0.8042349219,1.2893944979,0.0583311133,1,0
6245,98,2004-11-07,206.7,high,high,0,37,37,1,2,4,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,21,1,1,0.5432499051,2.3112018108,-1.5132929087,0.5710824728,-0.4055785835,-1.0001966953,1,0
6245,102,2004-12-05,206.7,high,high,37,65,102,1,3,4,6,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,21,1,1,0.5432499051,2.3112018108,-1.5132929087,0.5710824728,-0.4055785835,-1.0001966953,1,0
6245,104,2004-12-26,206.7,high,high,102,86,188,0,0,4,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,1,1,0.5432499051,2.3112018108,-1.5132929087,0.5710824728,-0.4055785835,-1.0001966953,1,0
6246,104,2004-12-26,204.6,medium,high,0,24,24,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,40,1,0,-0.6629391909,0.3025755584,-1.0101174116,0.8747732043,-0.4233145416,1.1475409269,0,0
6247,104,2004-12-26,186.7,low,low,0,389,389,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,21,1,0,-1.348911643,-1.1868120432,-0.4232439399,-0.7997999191,-0.5156743526,-0.3405344486,1,0
6248,104,2004-12-26,188.5,low,low,0,220,220,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,32,1,1,-0.6694369316,-1.1243466139,-0.2234392315,-0.3684669435,-0.7872508764,-0.0797377303,0,0
6249,84,2004-08-01,203.7,medium,high,0,187,187,1,3,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,19,1,1,-0.1400619298,1.4197635651,-0.2240537554,1.0415363312,-0.458248049,1.2856097221,0,0
6249,104,2004-12-26,203.7,medium,high,187,334,521,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,19,1,1,-0.1400619298,1.4197635651,-0.2240537554,1.0415363312,-0.458248049,1.2856097221,0,0
6250,104,2004-12-26,200.2,medium,high,0,1116,1116,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,26,1,0,-1.5297627449,-0.8538731933,-0.7909345627,-0.8042349219,1.2893944979,1.1015179157,1,0
6251,42,2003-10-12,184.9,low,low,0,6,6,1,1,2,11,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,33,1,1,2.3744874001,0.9609881043,-0.0245456044,-1.8153613806,-1.0048490763,0.0429901294,1,0
6251,46,2003-11-09,184.9,low,low,6,26,32,1,4,2,11,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,33,1,1,0.9392741919,-0.5582045913,0.1025093645,-1.8153613806,-1.0048490763,0.0583311133,1,0
6251,73,2004-05-16,187.3,low,low,32,34,66,1,2,2,12,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,33,1,1,0.9392741919,-0.5582045913,0.1025093645,-1.8153613806,-1.0048490763,0.0583311133,1,1
6251,80,2004-07-04,187.3,low,low,66,83,149,1,3,2,13,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,33,1,1,0.9392741919,-0.5582045913,0.1025093645,-1.8153613806,-1.0048490763,0.0583311133,1,1
6251,104,2004-12-26,187.3,low,low,149,258,407,0,0,2,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,33,1,1,0.9392741919,-0.5582045913,0.1025093645,-1.8153613806,-1.0048490763,0.0583311133,1,0
6252,104,2004-12-26,204.8,medium,high,0,61,61,0,0,4,2,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,25,1,0,-1.2061311007,-1.4480466843,-0.8874975443,0.5710824728,-0.4055785835,-1.3223572969,1,0
6253,104,2004-12-26,211.5,high,high,0,98,98,0,0,3,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,22,1,0,0.4672950804,0.6756383181,-0.7965419888,-0.8042349219,1.2893944979,1.1782228947,1,1
6254,27,2003-06-29,199.5,medium,high,0,121,121,1,2,4,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,25,1,1,-0.2326776236,-0.2631399333,0.4061841071,1.0415363312,-0.458248049,-0.2331475616,1,0
6254,104,2004-12-26,204.6,medium,high,121,22,143,0,0,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,25,1,1,-0.2326776236,-0.2631399333,0.4061841071,1.0415363312,-0.458248049,-0.2331475616,1,0
6255,104,2004-12-26,191.1,medium,high,0,94,94,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,50,1,1,-1.8333799839,-1.3143818378,-0.3879331946,-0.7997999191,-0.5156743526,-0.7393999696,1,0
6256,104,2004-12-26,187,low,low,0,1404,1404,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,35,1,0,-1.1517833471,0.5458400846,-0.1183251068,-2.7995643616,-0.4943807423,-0.0797377303,1,1
6257,8,2003-02-16,176.3,low,low,0,290,290,1,2,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,0,-1.0259158611,-0.268506974,0.6898772717,-0.8042349219,1.2893944979,1.1628818512,0,0
6257,103,2004-12-19,208.4,high,high,290,174,464,1,5,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,0,-0.1278185993,0.0880396143,-0.3573714495,-0.8042349219,1.2893944979,1.4236785173,0,0
6257,104,2004-12-26,208.4,high,high,464,181,645,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,0,-0.1278185993,0.0880396143,-0.3573714495,-0.8042349219,1.2893944979,1.4236785173,0,0
6258,2,2003-01-05,185,low,low,0,273,273,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,24,1,1,-0.129989177,-0.1271028668,-0.3431355357,1.2404088974,-0.3917624652,-1.1689474583,1,0
6258,104,2004-12-26,192.5,medium,high,273,423,696,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,24,1,1,-1.362878561,-0.813923955,0.2710982263,1.4352911711,-1.2356606722,-1.0462195873,0,0
6259,57,2004-01-25,194.6,medium,high,0,241,241,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,21,1,0,-1.2664545774,-0.8269501925,-1.3142746687,-0.8042349219,1.2893944979,1.1782228947,0,1
6259,64,2004-03-14,194.6,medium,high,241,290,531,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,21,1,0,-1.2664545774,-0.8269501925,-1.3142746687,-0.8042349219,1.2893944979,1.1782228947,0,1
6259,104,2004-12-26,213.5,high,high,531,16,547,0,0,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,21,1,0,-1.2664545774,-0.8269501925,-1.3142746687,-0.8042349219,1.2893944979,1.1782228947,1,0
6260,7,2003-02-09,198.7,medium,high,0,69,69,1,4,4,3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,30,1,0,-0.679710567,-1.2186661959,0.9845921993,0.8957823515,-0.4563067555,0.1043540612,1,1
6260,104,2004-12-26,198.7,medium,high,69,755,824,0,0,4,4,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,30,1,0,-0.679710567,-1.2186661959,0.9845921993,0.8957823515,-0.4563067555,0.1043540612,1,0
6261,66,2004-03-28,184.2,low,low,0,391,391,1,3,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,35,0,0,-0.0464421734,-1.4392219782,0.6037018895,-0.0823689327,-0.749428153,-0.0797377303,1,1
6261,87,2004-08-22,184.2,low,low,391,538,929,1,2,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,35,0,0,-0.0464421734,-1.4392219782,0.6037018895,-0.0823689327,-0.749428153,-0.0797377303,1,1
6261,104,2004-12-26,184.2,low,low,929,664,1593,0,0,2,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,35,0,0,-0.0464421734,-1.4392219782,0.6037018895,-0.0823689327,-0.749428153,-0.0797377303,1,1
6262,9,2003-02-23,190.1,medium,high,0,2104,2104,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,36,0,0,0.7893717289,0.7812573314,-0.1722376794,-0.8042349219,1.2893944979,1.1475409269,1,0
6262,36,2003-08-31,190.1,medium,high,2104,2293,4397,1,5,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,36,0,0,0.0249870457,0.0808594152,-1.1037274599,-0.8042349219,1.2893944979,1.3469736576,1,0
6262,104,2004-12-26,186.3,low,low,4397,335,4732,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,36,0,0,0.323715806,0.2581966221,-0.1932221055,-2.7995643616,-0.4943807423,-0.0797377303,1,1
6263,104,2004-12-26,201.5,medium,high,0,3021,3021,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,40,1,0,1.0908074379,-0.6695075631,0.2046908438,-0.8042349219,1.2893944979,1.2242457867,1,0
6264,104,2004-12-26,190.3,medium,high,0,561,561,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33,1,0,-1.3449497223,-0.8367100358,0.7993269563,0.8688815832,-0.9252591729,-1.1382654905,1,0
6265,104,2004-12-26,176,low,low,0,996,996,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,-0.22404477,-1.2914332151,0.062401589,-0.8042349219,1.2893944979,1.1935638189,1,1
6266,104,2004-12-26,190.1,medium,high,0,611,611,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,1,0,0.4623829126,-0.6277338862,0.0305233505,1.7743976116,0.2838962674,-1.199629426,0,0
6267,104,2004-12-26,195.4,medium,high,0,1438,1438,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,0,0,1.2423428297,0.4528818727,0.6912301183,-0.8042349219,1.2893944979,1.2089048624,0,0
6268,94,2004-10-10,207.9,high,high,0,70,70,1,3,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,18,1,1,-1.1963380575,-1.3464850187,0.5316668749,0.8957823515,-0.4563067555,-0.8467868567,1,0
6268,104,2004-12-26,207.9,high,high,70,147,217,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,18,1,1,-1.1963380575,-1.3464850187,0.5316668749,0.8957823515,-0.4563067555,-0.8467868567,1,0
6269,104,2004-12-26,202.8,medium,high,0,1305,1305,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18,1,0,-0.3670501113,-0.1139704585,-0.170239225,0.8957823515,-0.4563067555,-0.7393999696,0,0
6270,104,2004-12-26,187.2,low,low,0,786,786,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1,0,1.1914125681,0.739526093,-0.3379797935,-0.8042349219,1.2893944979,1.1628818512,1,0
6271,49,2003-11-30,198.3,medium,high,0,309,309,1,2,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,46,1,0,-0.6817459464,-1.1195636988,0.4643137157,0.8957823515,-0.4563067555,0.1196950451,1,1
6271,104,2004-12-26,198.3,medium,high,309,701,1010,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,46,1,0,-0.6817459464,-1.1195636988,0.4643137157,0.8957823515,-0.4563067555,0.1196950451,0,0
6272,66,2004-03-28,187.3,low,low,0,3,3,1,3,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,0,1,0.540574491,-0.1776526421,0.6156448722,0.292335242,-0.9706577063,-0.9081507921,1,1
6272,90,2004-09-12,187.3,low,low,3,171,174,1,2,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,0,1,-0.4323032796,-1.0344166756,-1.3536137342,-0.8042349219,1.2893944979,1.1015179157,1,1
6272,95,2004-10-17,187.3,low,low,174,206,380,1,5,2,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,0,1,2.6561398506,1.2076665163,0.8273063302,-1.8153613806,-1.0048490763,0.0429901294,1,1
6272,98,2004-11-07,187.3,low,low,380,227,607,1,4,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,22,0,1,1.3319584131,0.0874587372,1.6483373642,-1.8153613806,-1.0048490763,0.0583311133,1,1
6272,104,2004-12-26,187.3,low,low,607,276,883,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,22,0,1,0.7147441506,1.4459012747,0.7720502615,-2.7995643616,-0.4943807423,0.0429901294,1,1
6273,23,2003-06-01,186.2,low,low,0,835,835,1,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,53,1,0,-0.7896730304,-0.5915438533,-0.927752912,1.2967640162,-2.4259650707,-1.1842885017,1,0
6273,104,2004-12-26,186.2,low,low,835,1409,2244,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,53,1,0,-0.7896730304,-0.5915438533,-0.927752912,1.2967640162,-2.4259650707,-1.1842885017,1,0
6274,29,2003-07-13,192.5,medium,high,0,117,117,1,5,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26,1,1,0.6595907807,0.0901694596,0.216623351,-0.8042349219,1.2893944979,1.1935638189,1,1
6274,39,2003-09-21,192.5,medium,high,117,187,304,1,2,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26,1,1,0.1920788884,-0.2852659523,0.452968359,-0.8042349219,1.2893944979,1.1935638189,1,1
6274,55,2004-01-11,192.5,medium,high,304,299,603,1,4,3,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26,1,1,0.4621725976,0.2669350803,-4.55537847301457E-05,-0.8042349219,1.2893944979,1.1628818512,1,1
6274,104,2004-12-26,192.5,medium,high,603,649,1252,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,1,1,-0.6043429971,0.2745349705,0.8590117097,-0.8042349219,1.2893944979,1.1475409269,1,0
6275,32,2003-08-03,189.5,low,low,0,347,347,1,2,1,11,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28,1,1,-0.1823895276,-0.4303459525,-0.6900082231,1.028072238,-0.510065496,-1.2303113937,1,0
6275,104,2004-12-26,192.5,medium,high,347,407,754,0,0,1,12,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,28,1,1,-1.024993062,-1.1342580318,-1.1551450491,1.028072238,-0.510065496,-1.2149704695,1,0
6276,104,2004-12-26,185.2,low,low,0,1094,1094,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,38,1,0,1.1084443331,-0.1123074889,0.0090817809,1.2404088974,-0.3917624652,-1.199629426,0,0
6277,85,2004-08-08,193.2,medium,high,0,70,70,1,3,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,37,1,1,0.1086244211,0.2032402009,0.7461799383,1.028072238,-0.510065496,-1.2149704695,0,0
6277,104,2004-12-26,195.8,medium,high,70,9,79,0,0,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,37,1,1,1.3101974726,0.8961259127,0.0635577291,1.028072238,-0.510065496,-1.2149704695,0,0
6278,64,2004-03-14,184.9,low,low,0,151,151,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,25,1,1,-0.8107789755,-0.3765640557,-0.2481291145,-0.7997999191,-0.5156743526,-0.0950787142,1,0
6278,104,2004-12-26,184.9,low,low,151,438,589,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,25,1,1,-0.8107789755,-0.3765640557,-0.2481291145,-0.7997999191,-0.5156743526,-0.0950787142,1,0
6279,104,2004-12-26,192.1,medium,high,0,2595,2595,0,0,3,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,35,1,1,-0.5506356955,-0.6600718498,-1.3485680819,-0.8042349219,1.2893944979,-1.3070163727,0,0
6280,100,2004-11-21,186.5,low,low,0,723,723,1,5,3,9,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,20,1,0,1.0707659721,1.0771423578,0.3835290372,-0.8042349219,1.2893944979,1.2089048624,1,1
6280,104,2004-12-26,186.5,low,low,723,758,1481,0,0,3,10,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,20,1,0,1.0707659721,1.0771423578,0.3835290372,-0.8042349219,1.2893944979,1.2089048624,1,1
6281,104,2004-12-26,183.8,low,low,0,878,878,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,1,0,-1.2156270742,-0.0679922774,-0.2412420362,-0.7997999191,-0.5156743526,-0.1717836261,1,0
6282,104,2004-12-26,186.5,low,low,0,750,750,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,41,0,0,-0.3318867385,-0.5346463919,-0.1798287481,-0.8042349219,1.2893944979,1.4083375931,1,0
6283,104,2004-12-26,179.3,low,low,0,761,761,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,1,0,-1.166921258,-1.1237142086,-1.0695888996,-1.0230289698,-1.7025355101,-1.2149704695,0,0
6284,13,2003-03-23,197.7,medium,high,0,74,74,1,1,4,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,20,1,0,0.0173530355,-0.0799476728,0.4332114756,0.8957823515,-0.4563067555,-0.1717836261,1,0
6284,15,2003-04-06,197.7,medium,high,74,88,162,1,2,4,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,20,1,0,0.0173530355,-0.0799476728,0.4332114756,0.8957823515,-0.4563067555,-0.1717836261,1,0
6284,104,2004-12-26,197.7,medium,high,162,718,880,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,1,0,0.0173530355,-0.0799476728,0.4332114756,0.8957823515,-0.4563067555,-0.1717836261,1,0
6285,84,2004-08-01,197,medium,high,0,360,360,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,1,0,0.0692282468,-0.1454757303,0.3326854706,-0.8042349219,1.2893944979,1.2089048624,1,1
6285,104,2004-12-26,211.5,high,high,360,121,481,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,28,1,0,0.0692282468,-0.1454757303,0.3326854706,-0.8042349219,1.2893944979,1.2089048624,1,1
6286,24,2003-06-08,188.8,low,low,0,69,69,1,3,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,26,1,1,0.1882618666,-0.5867439508,-0.6718016863,1.4208112955,-0.6892802119,-1.0615606308,0,0
6286,39,2003-09-21,191.8,medium,high,69,20,89,1,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,26,1,1,-0.3505983651,-0.8456703424,-0.5475770235,1.4208112955,-0.6892802119,-1.0462195873,1,0
6286,104,2004-12-26,192.3,medium,high,89,251,340,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,26,1,1,1.2508200407,-0.0987656116,0.0722318366,1.4208112955,-0.6892802119,-1.0615606308,1,0
6287,27,2003-06-29,187.2,low,low,0,225,225,1,5,3,2,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,40,1,1,0.6771163344,0.6095897555,0.1975330859,-0.8042349219,1.2893944979,1.2089048624,0,1
6287,59,2004-02-08,200.5,medium,high,225,54,279,1,2,3,3,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,40,1,1,0.6771163344,0.6095897555,0.1975330859,-0.8042349219,1.2893944979,1.2089048624,0,1
6287,80,2004-07-04,200.5,medium,high,279,201,480,1,3,3,3,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,40,1,1,0.6771163344,0.6095897555,0.1975330859,-0.8042349219,1.2893944979,1.2089048624,0,1
