ID,SeriousScore,Date
429,122,1959-07-03
429,122,1960-03-14
429,2600,1960-08-18
430,1,1961-11-01
431,30,1961-03-04
431,30,1961-06-30
431,1,1962-07-30
432,100,1954-08-11
432,200,1957-03-23
432,1,1959-07-19
433,300,1956-02-01
433,300,1958-06-10
433,1,1960-02-04
434,3,1955-03-30
434,200,1960-04-15
434,200,1960-05-03
434,400,1960-05-22
434,22,1960-08-17
434,100,1961-04-15
434,1,1962-04-01
435,1,1961-06-22
436,19,1961-01-20
437,235,1957-11-27
437,200,1957-12-15
437,1,1958-03-18
437,1,1958-04-21
437,1,1958-04-24
437,1,1958-04-28
437,1,1958-11-04
437,1,1959-04-10
437,19,1959-06-22
437,400,1959-07-17
437,1,1959-10-07
437,200,1959-12-03
437,100,1960-06-19
438,1,1962-10-04
438,19,1963-01-10
439,1,1959-09-30
440,300,1961-09-06
440,200,1961-11-19
441,114,1959-04-14
441,300,1961-01-11
441,100,1961-02-06
443,1,1961-07-02
444,353,1958-10-03
444,114,1962-03-13
445,100,1959-09-01
445,1,1961-05-12
446,100,1958-03-29
446,1,1962-08-28
446,1,1962-09-21
447,200,1962-06-12
448,1,1959-10-05
448,1,1961-07-20
449,1,1959-02-18
449,1,1959-08-12
449,1,1960-07-20
450,200,1962-05-17
451,19,1961-11-09
452,1,1960-02-17
453,1,1954-05-31
453,19,1960-05-10
453,100,1961-02-26
454,1,1959-04-05
454,1,1959-05-23
454,1,1960-07-11
455,1,1958-11-10
455,40,1959-07-18
455,1,1960-08-13
455,1,1961-12-06
456,1,1960-11-14
456,200,1962-03-11
457,19,1962-01-05
457,1500,1962-10-28
457,200,1963-06-25
458,200,1962-08-04
458,100,1962-11-14
460,100,1961-09-01
460,200,1962-08-03
460,300,1962-08-07
461,200,1962-11-18
462,3,1955-03-17
463,1,1956-03-16
463,400,1958-11-06
463,114,1961-11-13
463,1,1963-03-08
464,30,1961-09-25
464,200,1962-01-23
464,200,1962-09-24
464,30,1963-07-23
464,200,1963-08-20
465,1,1961-10-09
466,1,1958-02-24
466,100,1958-10-11
467,1,1962-05-20
467,1,1963-02-10
468,400,1961-12-11
468,300,1963-01-03
468,353,1963-01-03
469,19,1962-07-04
469,192,1962-12-02
469,200,1963-08-05
469,63,1963-08-05
470,1,1959-11-06
471,200,1955-05-15
471,63,1957-03-15
471,1,1957-04-17
471,22,1961-01-12
471,200,1961-07-16
471,1,1962-03-11
471,22,1962-07-12
471,22,1962-07-14
471,100,1962-09-28
472,19,1962-06-25
473,114,1960-09-02
474,200,1958-02-28
474,19,1959-10-07
474,100,1960-06-10
474,19,1960-06-12
474,1,1960-07-17
474,1,1960-11-03
474,1,1960-11-03
474,20,1961-01-02
474,353,1961-05-30
474,1,1961-08-14
474,600,1961-12-27
474,600,1962-05-27
474,1,1962-06-15
474,1100,1963-02-06
474,59,1963-05-25
475,22,1959-05-11
475,200,1962-10-13
476,19,1959-02-27
476,1,1961-09-14
476,100,1961-10-19
476,1,1962-04-23
477,1,1954-08-17
477,40,1961-11-26
477,1,1962-04-18
478,114,1959-12-23
478,1,1961-05-31
478,133,1961-06-27
478,1,1963-03-01
479,19,1954-10-25
479,1,1957-12-18
479,100,1959-04-15
479,1,1959-05-06
479,100,1959-05-11
479,19,1959-08-28
479,1,1960-08-25
479,1,1960-09-06
479,400,1960-09-07
479,19,1961-08-31
479,700,1962-04-01
480,100,1959-06-15
480,1,1960-05-31
480,30,1960-11-17
480,152,1961-01-26
480,1,1961-05-18
481,22,1954-08-15
481,19,1958-09-20
481,19,1958-11-28
481,100,1959-06-07
481,200,1959-06-18
481,100,1960-02-20
481,200,1960-05-01
481,152,1961-01-09
481,400,1961-10-27
482,1,1962-04-10
483,300,1956-05-16
483,100,1957-03-10
483,100,1958-09-30
483,19,1958-11-23
483,200,1958-12-07
483,100,1959-02-05
483,200,1959-02-05
483,100,1959-02-14
483,200,1959-02-14
483,19,1959-04-23
483,300,1960-09-09
483,30,1961-09-25
483,30,1961-11-25
483,30,1962-02-02
483,122,1962-03-01
483,122,1962-03-06
483,122,1962-05-18
483,1,1962-07-31
483,19,1962-09-28
484,207,1959-11-05
484,19,1962-05-01
485,1,1961-03-29
485,300,1961-06-23
485,19,1962-09-29
486,1,1958-12-08
486,19,1961-04-07
487,1,1962-06-03
488,3,1955-10-10
488,31,1959-06-25
488,1,1960-05-06
488,200,1960-07-07
488,100,1961-02-21
488,40,1961-06-16
488,114,1961-06-23
488,19,1963-01-18
489,1,1961-09-09
490,1,1959-03-12
490,1,1959-12-04
490,300,1961-04-08
491,30,1959-03-09
491,30,1961-01-18
491,19,1961-04-28
491,30,1961-07-23
491,30,1962-07-06
492,30,1961-05-08
493,235,1959-11-07
494,1,1960-08-12
494,22,1961-06-27
494,1,1961-08-22
494,1,1961-09-15
495,1,1958-10-30
496,400,1958-09-15
496,1,1959-04-07
496,87,1960-02-21
496,1,1960-09-23
496,1,1960-10-21
496,100,1961-05-10
496,400,1962-12-18
497,1,1961-10-07
498,1,1958-08-21
499,1,1962-06-18
500,19,1956-06-18
501,200,1957-10-23
501,19,1960-01-02
501,1,1960-07-28
502,1,1959-06-21
502,22,1961-08-01
503,1,1959-02-02
504,19,1962-06-02
505,1,1962-05-19
505,19,1962-05-19
506,235,1959-09-22
507,200,1960-08-23
507,600,1963-05-21
507,218,1963-11-03
508,1,1962-08-19
509,1,1958-06-09
510,1,1961-07-29
510,40,1961-07-29
510,100,1962-06-26
510,100,1962-06-26
511,1,1958-12-02
511,1,1958-12-04
511,1,1960-05-16
512,200,1959-10-11
513,63,1962-02-02
514,22,1959-09-21
514,1,1960-11-02
514,1,1961-03-09
515,200,1958-06-18
515,1,1960-11-07
516,114,1961-11-15
516,200,1962-02-19
516,400,1962-05-16
517,19,1959-09-09
518,300,1961-03-15
518,1,1961-11-22
518,1,1962-06-09
519,19,1962-10-06
520,1,1961-01-15
520,40,1961-03-17
520,1,1962-03-19
520,100,1962-08-05
520,19,1962-12-08
520,19,1963-01-10
521,1,1961-04-12
521,100,1961-04-12
521,100,1961-04-13
521,40,1962-06-29
522,1,1961-03-26
522,1,1961-05-07
523,100,1957-08-30
524,19,1963-03-04
525,1,1960-11-12
526,1,1961-06-28
526,1,1962-10-15
527,1,1955-04-16
527,1,1956-10-11
527,207,1956-12-29
527,235,1957-08-02
527,1,1957-09-27
527,200,1958-06-23
527,1,1959-11-09
527,1,1960-05-04
527,1,1960-05-05
527,1,1960-07-02
527,400,1960-07-11
527,30,1960-10-22
527,1,1962-07-09
527,200,1962-10-08
527,1,1962-10-09
528,1,1962-09-21
528,1,1962-11-07
528,1,1962-11-07
529,200,1961-03-18
529,19,1963-06-19
530,1,1961-04-02
531,63,1959-04-11
531,19,1959-07-23
531,19,1960-05-10
531,200,1961-02-26
531,40,1961-08-19
531,19,1962-07-21
531,40,1962-08-18
532,152,1953-10-05
532,41,1959-11-22
533,1,1960-06-20
533,200,1960-08-14
533,200,1962-01-12
533,19,1962-06-11
534,1,1959-09-12
535,1,1958-12-09
535,22,1960-06-30
536,100,1957-01-14
537,19,1962-08-15
537,40,1963-01-03
538,100,1961-09-16
538,100,1962-07-20
539,1,1957-07-16
539,1,1958-07-17
539,100,1959-05-10
539,152,1959-07-26
539,100,1960-10-05
540,114,1957-12-09
540,400,1959-01-30
540,207,1959-08-29
540,200,1960-03-24
540,100,1961-04-07
540,200,1961-05-09
540,200,1961-06-25
540,300,1962-11-12
541,40,1962-05-05
541,22,1962-11-03
542,19,1961-03-06
543,19,1955-10-29
543,19,1959-09-11
544,1,1961-12-18
545,3,1955-02-01
545,200,1956-03-01
545,200,1956-05-10
545,100,1961-06-05
545,1,1961-11-12
545,235,1961-12-21
545,1,1962-06-18
546,200,1957-07-15
546,1,1961-05-31
547,19,1963-10-08
548,100,1960-06-15
549,1,1957-09-04
550,100,1961-08-30
550,200,1961-11-07
550,200,1961-12-14
550,200,1961-12-29
550,19,1962-02-16
550,200,1962-09-06
550,218,1962-10-31
550,74,1963-06-14
551,1,1963-10-16
552,1000,1961-10-07
554,100,1959-04-16
554,1,1960-04-19
554,300,1960-08-27
554,22,1960-11-15
554,1,1961-06-24
554,200,1961-10-03
554,400,1962-04-15
554,100,1962-08-03
555,1,1956-08-05
555,1,1959-04-05
555,100,1959-09-01
555,1,1959-10-13
555,100,1960-03-13
555,1,1960-06-06
555,1,1960-10-17
555,1,1961-01-24
555,300,1961-02-04
555,100,1961-04-04
555,200,1961-05-13
555,30,1961-05-27
555,19,1961-12-22
555,200,1962-01-13
555,200,1963-04-22
556,300,1962-08-03
557,19,1955-09-28
557,1,1955-10-04
557,1,1956-06-21
557,100,1956-12-26
557,74,1958-05-23
557,74,1958-09-08
557,1,1959-11-15
557,74,1960-07-03
557,19,1961-01-07
557,900,1961-03-07
557,100,1962-06-19
557,1,1962-07-16
557,100,1963-03-02
557,19,1963-04-20
558,300,1960-09-03
559,1,1959-03-11
559,30,1959-09-21
559,30,1960-05-07
559,1,1961-05-28
559,40,1962-08-18
560,600,1960-12-08
560,200,1962-02-24
560,19,1962-04-02
560,22,1963-04-21
561,19,1959-05-20
562,3,1953-08-05
563,1,1961-11-11
563,1,1961-11-22
563,40,1963-06-20
564,200,1958-05-08
566,100,1955-05-19
566,1,1962-05-10
567,1,1958-05-03
567,1,1961-10-24
567,1,1962-09-01
568,1,1961-04-02
568,100,1962-05-23
568,1,1962-06-06
568,700,1962-10-12
569,19,1960-08-16
570,1,1961-04-29
571,235,1959-02-23
571,100,1962-02-04
571,30,1962-03-26
571,200,1962-04-15
571,40,1963-06-07
572,1,1961-10-28
573,19,1956-04-25
573,400,1958-05-28
573,1,1960-10-14
574,22,1958-08-14
574,19,1962-06-02
575,200,1961-06-25
575,1,1962-03-20
576,1,1961-04-26
577,1,1958-03-30
577,1,1962-08-06
578,1,1962-04-19
579,19,1954-07-25
579,20,1956-05-17
579,1,1957-08-04
579,100,1957-08-20
579,1,1957-09-04
579,235,1957-10-27
579,100,1958-10-29
579,1,1959-07-28
579,100,1959-10-24
579,300,1959-11-25
579,100,1961-09-06
579,235,1963-08-16
580,30,1957-06-20
580,1,1957-09-24
581,326,1959-02-16
581,200,1960-09-05
581,100,1962-02-03
581,114,1962-04-06
581,30,1962-05-22
582,100,1957-12-28
583,200,1961-03-05
584,30,1954-11-06
584,30,1954-11-14
584,30,1954-11-14
584,30,1955-01-28
584,30,1955-05-03
584,30,1956-02-13
584,30,1956-02-14
584,30,1957-04-05
584,200,1957-04-05
584,30,1957-04-06
584,200,1957-04-08
584,200,1959-06-01
585,3,1959-01-25
586,400,1963-06-26
587,200,1956-08-11
588,152,1959-03-22
588,19,1960-02-19
588,63,1960-05-06
588,100,1960-09-09
588,19,1961-09-27
589,22,1961-05-20
589,1,1961-05-21
589,40,1962-08-22
590,19,1962-06-04
590,74,1962-08-04
591,19,1960-08-16
591,114,1962-01-18
592,1,1959-03-31
592,100,1960-10-12
593,400,1962-05-29
594,1,1960-06-28
594,100,1960-12-16
595,19,1958-02-15
595,1,1961-08-14
596,152,1958-09-14
596,1,1958-10-29
596,300,1961-03-26
596,1300,1961-10-18
596,218,1962-10-08
596,19,1963-03-25
597,1,1956-12-02
597,30,1960-01-05
597,200,1960-01-05
597,200,1960-06-10
597,1,1961-07-16
597,19,1961-11-19
597,19,1961-11-19
597,41,1961-12-31
597,22,1962-06-20
597,22,1963-03-11
597,22,1963-03-18
597,22,1963-03-26
597,82,1963-03-31
597,59,1963-06-01
598,1,1956-02-08
598,200,1956-11-07
598,1,1961-07-16
598,19,1962-06-13
599,19,1961-10-18
600,19,1960-11-23
601,300,1958-06-18
601,200,1958-11-29
601,500,1959-04-03
601,400,1961-02-17
602,22,1962-05-28
603,19,1962-08-23
604,19,1963-08-06
605,1,1962-01-09
606,200,1959-11-13
607,19,1956-03-11
607,200,1960-05-13
607,40,1962-01-06
607,22,1962-10-01
607,100,1963-08-30
608,1,1958-05-02
608,1,1963-01-23
609,19,1957-07-02
610,200,1962-04-19
610,19,1962-05-02
611,19,1960-02-26
611,1,1960-06-28
611,40,1962-11-17
611,200,1963-03-05
612,1,1962-04-05
613,1,1959-09-21
613,1,1959-12-18
614,353,1957-03-25
614,100,1962-10-12
615,40,1963-06-22
616,1,1958-12-31
616,1,1962-04-14
617,20,1961-10-07
618,300,1960-11-14
618,1100,1961-08-03
619,100,1958-03-02
619,300,1958-03-02
619,1,1960-08-29
619,1,1963-03-02
620,1,1960-07-28
620,19,1962-09-07
621,1,1956-06-22
621,1,1961-08-10
621,1,1961-12-31
621,22,1962-08-28
623,1,1961-06-21
623,1,1962-03-03
623,1,1962-07-05
624,1,1957-11-02
625,19,1961-07-30
625,200,1961-09-29
625,63,1962-02-02
626,22,1960-12-27
627,1,1959-06-21
628,30,1962-01-30
628,100,1962-12-07
629,100,1957-02-04
630,100,1961-06-17
630,1,1962-04-09
631,1,1962-05-13
631,19,1962-10-13
632,100,1962-07-30
633,40,1962-05-04
633,19,1962-06-09
634,1,1961-11-11
635,100,1961-10-11
635,518,1962-02-07
636,1,1959-03-12
636,1000,1961-06-01
636,22,1961-08-27
636,1,1962-06-29
636,19,1962-07-25
636,22,1962-09-12
636,19,1962-11-30
637,200,1959-06-13
638,1,1954-07-23
638,36,1961-01-02
638,36,1961-01-02
638,30,1962-03-12
639,300,1957-03-17
640,1,1952-01-05
641,100,1955-09-26
641,100,1955-10-24
641,100,1957-08-29
641,100,1957-10-26
641,100,1957-12-17
641,200,1958-02-22
641,100,1958-10-18
641,1,1961-08-11
641,40,1961-12-01
641,114,1962-03-27
641,114,1962-10-19
641,400,1962-11-22
641,63,1963-03-23
641,200,1963-03-23
642,1,1960-11-23
642,30,1960-12-28
642,1,1961-04-04
642,1,1961-06-21
643,1,1959-02-28
644,40,1961-11-24
645,19,1961-06-22
646,200,1956-06-16
646,100,1956-12-11
646,1,1957-05-12
646,100,1957-05-19
646,1,1962-02-21
647,2,1958-09-22
648,1,1958-07-28
649,19,1959-04-09
649,1,1962-07-03
650,30,1960-11-25
651,131,1960-06-19
651,1,1961-05-11
651,1,1961-06-17
652,235,1954-09-22
653,326,1959-11-22
653,1,1961-01-28
653,200,1961-05-05
654,1,1956-08-16
654,19,1962-10-11
655,30,1959-02-22
655,30,1959-03-18
655,1,1959-10-02
655,30,1960-09-16
655,30,1960-12-09
655,200,1961-01-13
655,400,1962-12-15
655,300,1963-03-18
655,20,1963-07-04
656,1,1956-02-20
656,200,1957-02-04
656,19,1958-03-07
656,100,1958-03-24
656,1,1958-04-23
656,1,1959-08-18
656,1,1960-09-23
656,300,1960-10-17
656,1,1961-06-09
656,300,1961-06-09
656,300,1961-07-02
656,1,1961-08-24
656,500,1962-05-08
656,353,1962-10-17
657,200,1954-03-09
657,200,1960-07-23
657,1,1960-09-11
657,400,1961-09-07
657,200,1961-10-14
657,100,1961-11-15
657,300,1962-07-08
658,1,1961-05-29
659,1,1959-01-24
659,19,1959-09-19
659,19,1959-11-17
659,19,1960-02-22
659,19,1960-06-23
659,19,1961-03-07
659,200,1961-08-30
659,19,1961-09-09
659,19,1961-09-10
659,400,1962-05-08
659,19,1962-05-10
659,74,1962-10-22
659,1,1963-02-01
659,19,1963-07-17
660,100,1963-07-12
661,1,1961-10-21
661,4400,1961-10-21
662,100,1961-06-20
662,63,1962-02-02
662,100,1962-04-08
663,3,1955-06-21
663,1,1958-04-23
663,19,1958-06-18
663,200,1958-08-13
663,400,1961-01-19
663,300,1961-12-11
664,1,1958-09-02
664,63,1962-10-09
666,1,1957-04-04
667,1,1962-09-16
668,1,1961-10-13
668,19,1961-10-16
668,1,1961-11-21
668,1,1961-11-30
668,100,1961-12-21
668,19,1961-12-27
668,114,1962-06-20
668,1000,1962-09-29
669,1,1955-08-17
670,235,1956-08-28
670,100,1959-10-04
670,1,1961-08-09
670,1,1962-04-22
670,40,1962-11-28
671,1,1962-08-06
672,100,1958-10-28
672,400,1961-11-11
672,131,1962-01-07
673,2600,1960-03-21
674,20,1961-02-06
675,200,1961-12-02
676,41,1962-07-27
676,19,1962-11-10
677,152,1955-07-13
678,19,1960-06-16
679,1,1956-06-24
679,400,1961-04-05
680,3,1959-03-16
680,31,1959-06-25
680,1,1961-09-04
681,19,1954-10-25
681,30,1958-03-29
681,100,1958-10-18
681,1,1959-01-11
681,30,1960-02-17
681,1,1960-02-28
681,114,1960-08-17
681,700,1961-08-08
681,200,1962-03-01
681,300,1962-03-31
681,100,1962-04-07
681,100,1963-06-07
682,300,1961-09-03
682,353,1961-10-31
683,200,1961-06-05
684,19,1960-06-12
684,3,1960-12-27
684,19,1961-05-19
684,1,1961-08-06
685,300,1958-05-26
685,1,1959-11-23
686,152,1962-07-31
687,400,1960-10-14
688,74,1961-06-10
689,300,1957-03-25
689,200,1958-01-24
690,152,1955-02-06
690,19,1955-10-16
690,207,1955-10-31
690,152,1956-02-03
690,1,1956-02-03
690,152,1957-07-25
690,87,1957-08-22
690,152,1957-12-08
690,19,1958-01-08
690,1,1958-03-12
690,63,1960-05-07
690,48,1960-07-31
690,63,1961-03-18
690,63,1961-05-13
690,82,1961-06-08
690,100,1961-07-14
690,63,1961-07-14
690,41,1961-08-09
690,100,1961-10-02
690,2600,1962-02-10
691,1,1959-02-16
691,1,1959-05-22
691,48,1960-04-16
691,1,1960-07-30
692,1,1962-07-11
693,19,1957-08-01
693,30,1959-10-20
693,31,1962-03-15
693,353,1962-03-16
693,30,1962-10-07
693,19,1963-01-18
694,1,1958-07-17
694,600,1962-05-26
694,1,1962-12-10
695,1,1958-05-27
696,1,1960-03-01
696,1,1960-10-13
696,100,1961-06-30
696,1,1962-05-22
697,500,1960-01-27
698,40,1960-08-08
698,1,1962-04-28
699,500,1962-05-11
699,30,1962-05-12
700,32,1952-12-10
700,32,1957-12-19
700,131,1959-08-05
700,100,1961-09-09
700,1,1961-11-22
700,31,1962-01-30
700,153,1962-01-31
702,1,1959-07-28
703,200,1955-07-09
704,30,1959-06-10
704,1,1960-02-23
704,30,1961-11-13
704,353,1962-04-13
705,100,1961-01-01
706,19,1960-07-15
707,1,1957-01-10
707,1,1960-02-24
707,1,1960-03-31
707,400,1960-05-15
707,1,1962-02-14
707,218,1962-05-20
707,152,1962-08-12
707,152,1963-05-31
708,100,1958-04-02
708,22,1962-04-04
708,1000,1962-09-29
709,1,1961-10-17
709,100,1961-12-30
709,87,1961-12-30
709,400,1962-02-19
710,100,1961-06-08
711,100,1962-02-25
712,1,1961-10-22
712,300,1962-06-16
713,1,1961-04-04
713,74,1961-10-04
713,131,1961-10-29
713,600,1961-12-15
714,74,1962-08-19
715,400,1963-04-20
716,40,1963-02-02
717,1,1955-12-18
717,100,1958-02-13
717,1,1958-04-02
717,22,1958-09-07
717,100,1958-11-21
717,326,1959-01-09
717,100,1959-01-29
718,1,1960-12-02
719,1,1955-09-28
719,19,1962-04-18
719,40,1962-11-29
720,1,1961-05-28
721,1,1957-06-28
722,200,1961-02-12
722,22,1962-06-09
723,19,1955-07-22
723,19,1962-08-29
725,19,1958-06-30
726,100,1959-05-30
726,40,1963-07-27
727,19,1963-04-19
728,22,1960-04-15
728,1,1962-09-02
729,19,1958-07-26
729,200,1962-06-01
730,22,1960-02-12
730,19,1963-01-17
731,152,1955-05-11
731,152,1955-05-14
731,100,1957-05-22
731,200,1957-12-17
731,200,1960-11-11
731,30,1962-09-26
732,40,1963-09-15
733,200,1956-04-21
734,152,1958-05-08
735,200,1956-07-23
735,1,1959-03-25
735,200,1959-08-02
735,200,1960-08-16
735,1,1961-08-16
735,19,1961-12-14
735,1,1962-02-16
736,100,1956-01-09
736,100,1956-01-24
736,300,1959-03-15
736,300,1962-03-07
737,1,1962-05-06
738,300,1958-09-10
738,1,1959-05-31
738,200,1959-07-16
738,41,1959-09-11
738,1,1961-02-21
738,2000,1962-07-23
739,200,1960-11-19
741,1,1958-01-27
741,353,1960-11-01
742,30,1962-08-07
742,122,1962-09-25
743,1,1958-08-05
743,1,1958-09-23
743,200,1958-10-10
743,100,1959-01-14
743,300,1959-06-05
743,1,1959-08-24
743,100,1960-01-12
743,48,1960-11-19
744,1,1956-08-30
744,1,1958-03-16
744,19,1959-10-30
744,1,1961-04-16
744,1,1961-07-12
744,1,1961-10-31
744,1,1961-11-16
744,1,1961-12-05
744,100,1962-01-21
744,22,1962-10-18
744,95,1963-01-10
745,19,1960-09-05
746,19,1963-06-17
747,19,1954-11-23
748,1,1960-05-14
748,1,1960-08-14
748,1,1960-11-16
748,100,1962-09-09
748,40,1962-12-15
749,353,1957-09-09
749,95,1960-02-02
749,22,1962-10-16
750,20,1957-12-30
750,60,1958-12-28
751,30,1963-01-23
752,1,1960-07-20
752,100,1960-07-20
753,1,1962-06-14
754,100,1957-12-07
754,1,1959-05-06
754,1,1959-08-10
754,22,1962-09-12
755,22,1958-08-14
756,1,1959-09-10
757,1,1961-06-01
757,1,1961-06-14
757,30,1961-09-08
757,22,1961-10-24
757,152,1961-11-12
757,100,1962-02-06
757,19,1962-02-06
757,19,1962-09-08
757,19,1962-09-25
757,23,1962-10-04
757,19,1962-10-15
757,19,1962-10-22
758,235,1959-09-22
758,87,1962-12-30
759,100,1959-12-25
759,114,1960-05-06
759,200,1961-02-23
759,1,1961-05-14
759,114,1961-07-13
759,60,1962-03-27
759,141,1962-08-04
760,1,1957-02-06
760,152,1957-07-23
760,152,1958-02-23
760,100,1958-04-06
760,1,1959-05-24
760,19,1959-09-26
761,1,1958-06-11
761,1600,1963-01-04
762,400,1957-05-14
762,300,1958-11-02
762,1,1959-02-28
762,1,1959-05-06
762,100,1960-01-05
762,1,1960-06-01
762,22,1960-11-07
762,1,1961-06-12
762,100,1961-07-03
762,100,1961-07-25
762,400,1961-08-17
763,1,1961-04-05
764,1,1962-05-11
765,200,1954-03-27
766,100,1959-05-01
766,1,1959-10-08
767,1,1959-07-13
768,1,1961-08-09
769,3,1956-02-22
770,1,1962-08-28
771,400,1960-07-18
771,30,1960-08-01
771,152,1960-09-15
771,3,1960-12-05
772,100,1959-01-14
773,1,1957-03-16
773,1,1958-04-05
774,1,1961-05-30
775,20,1962-06-28
775,64,1963-05-07
776,1,1963-03-14
777,1,1959-07-28
777,1,1959-08-27
777,131,1962-10-01
778,200,1959-11-21
778,2,1961-03-23
778,41,1961-09-10
778,400,1961-10-06
778,700,1963-01-03
778,800,1963-04-03
779,100,1957-01-18
779,19,1962-10-05
780,1,1959-06-22
780,40,1962-08-11
781,1,1958-04-22
781,63,1960-10-16
781,1,1961-05-31
782,30,1962-04-11
783,400,1962-07-04
784,200,1960-06-27
784,63,1962-11-22
785,19,1959-09-24
785,100,1960-02-29
785,48,1960-04-16
786,1,1955-10-11
786,30,1958-11-12
786,30,1959-04-17
786,300,1961-02-25
786,40,1961-07-04
787,1,1959-09-14
787,1,1962-08-08
787,200,1963-09-10
788,1,1962-07-10
789,114,1959-10-31
789,1,1960-08-17
789,200,1960-09-16
789,400,1963-05-30
789,1,1963-09-20
789,200,1963-09-25
790,300,1956-06-26
790,235,1957-07-27
790,30,1957-10-16
790,1,1958-10-14
790,200,1958-11-06
791,22,1963-03-09
792,1,1959-04-29
793,19,1959-10-30
794,1,1960-09-06
795,1,1957-06-08
795,19,1960-02-18
795,74,1960-08-27
795,22,1960-10-07
795,1,1961-04-21
796,600,1955-06-15
796,1,1960-08-15
797,400,1959-01-19
797,1,1959-06-12
797,1,1959-06-22
797,1,1959-09-15
797,400,1960-01-26
797,19,1960-04-29
797,123,1960-05-13
797,100,1960-09-20
797,19,1963-05-11
798,155,1963-10-29
799,19,1961-08-08
800,19,1956-05-13
801,3,1951-08-11
801,152,1954-09-16
801,95,1955-04-14
801,22,1955-12-23
801,300,1958-07-28
802,1,1959-10-26
802,100,1960-04-11
802,30,1960-09-07
802,1,1961-05-02
802,1000,1962-03-09
803,19,1962-06-28
804,1,1960-08-24
805,1,1962-09-21
806,19,1959-07-14
807,30,1961-03-23
807,1,1961-08-07
807,122,1962-12-30
809,19,1962-05-23
810,100,1956-06-21
810,300,1961-04-11
810,200,1961-11-06
810,400,1962-03-30
811,1,1962-05-19
811,19,1962-06-28
812,1,1959-07-08
812,19,1960-02-24
812,400,1960-03-03
812,400,1960-04-19
812,1,1960-11-05
812,19,1961-02-14
812,1,1961-03-29
812,19,1962-03-29
812,100,1962-10-12
813,152,1954-08-08
813,152,1954-10-22
813,200,1956-04-14
813,100,1956-04-14
813,100,1956-10-06
813,200,1957-09-15
813,200,1957-09-16
813,200,1957-11-15
813,200,1958-03-25
813,30,1959-12-10
813,30,1960-01-12
813,122,1960-09-21
814,1,1961-01-08
815,1,1958-05-03
816,114,1959-02-13
817,19,1962-09-29
818,100,1960-10-30
818,19,1962-04-11
819,1,1957-02-02
819,40,1961-12-16
819,1,1962-01-21
819,1,1962-04-19
820,1,1958-02-27
820,100,1958-11-12
820,200,1960-01-06
820,1,1960-07-25
820,100,1961-06-26
820,22,1962-01-29
820,19,1962-02-16
820,400,1962-03-28
820,63,1962-04-14
820,114,1962-06-16
820,1,1962-12-19
821,19,1962-10-31
822,22,1961-04-11
823,200,1960-03-20
823,300,1962-03-26
823,200,1962-04-28
824,200,1958-08-25
824,300,1960-01-17
824,300,1960-01-17
824,300,1960-01-17
824,152,1960-11-29
825,19,1962-03-18
825,1,1962-05-21
826,100,1959-04-29
826,100,1959-10-06
827,1,1961-11-05
828,200,1956-08-06
828,700,1959-01-10
829,100,1962-05-06
830,1,1961-09-10
831,1,1960-08-21
831,131,1961-03-31
831,1,1961-07-26
831,200,1962-11-26
832,207,1959-03-13
833,1,1960-08-24
834,19,1960-04-30
834,1,1960-05-10
835,100,1960-04-12
836,22,1960-09-10
836,40,1963-03-31
837,131,1959-10-12
838,152,1954-08-23
838,19,1957-03-05
838,300,1958-04-17
838,300,1958-10-22
838,300,1958-10-27
838,300,1958-10-28
838,1,1958-10-28
838,300,1958-11-17
839,1,1961-10-30
840,1,1959-11-14
841,600,1962-10-07
841,19,1963-03-04
842,200,1956-06-26
842,1,1959-06-14
842,19,1963-01-10
843,58,1955-01-09
843,60,1955-10-14
844,1,1955-10-30
844,400,1955-11-16
844,152,1956-08-29
844,3,1958-12-05
844,100,1958-12-26
844,152,1961-04-28
845,160,1958-08-18
845,152,1958-08-19
845,1,1959-04-03
845,100,1961-06-15
845,1,1961-07-22
845,200,1962-08-22
845,1,1963-02-07
845,218,1963-02-19
846,22,1962-08-27
847,1,1956-08-29
848,1,1961-11-19
849,22,1958-08-14
850,100,1963-01-19
851,19,1957-01-05
851,1,1959-07-29
851,200,1959-09-19
851,1,1961-07-30
852,1,1958-06-17
852,19,1962-02-14
853,700,1962-10-10
854,200,1962-09-04
855,235,1956-06-09
855,207,1958-02-26
855,200,1958-03-28
855,160,1958-10-14
855,400,1958-10-24
855,152,1959-05-11
855,59,1960-08-19
855,114,1962-05-11
855,200,1962-12-08
856,60,1953-11-20
856,1,1959-04-24
857,1,1962-05-24
858,1,1961-10-07
859,48,1962-02-03
859,1,1962-04-19
860,1,1961-09-26
861,1,1958-12-02
861,1,1958-12-04
862,1,1957-05-22
862,19,1959-01-04
862,22,1963-01-17
863,100,1960-12-04
863,100,1961-09-22
864,200,1960-09-29
864,200,1962-06-11
865,19,1957-02-20
865,1,1959-05-28
865,400,1960-07-30
865,30,1961-05-30
865,19,1961-12-01
865,700,1962-03-24
865,300,1962-05-13
865,1,1962-06-01
866,63,1962-11-09
867,1,1960-04-01
868,19,1962-09-07
